ID,StartX,StartY,StartZ,EndX,EndY,EndZ,crime,bench,restaurant,bar/pub,cafe,bakery,dessert_store,food_stall,market,Square,Greenery,Waterway,Traffic_Light,Step,Ramp,No_Lighting,Pothole
002248,-15813.2342298097,6712942.85872889,0,-15813.0542881573,6712943.11328784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002249,-15813.0542881573,6712943.11328784,0,-15808.3027763675,6712949.83513252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002250,-15808.3027763675,6712949.83513252,0,-15803.5828299579,6712956.50744207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002251,-15803.5828299579,6712956.50744207,0,-15796.1298083347,6712967.1272074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002252,-15796.1298083347,6712967.1272074,0,-15793.2746451104,6712971.19369765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002253,-12366.2261973959,6710670.17492261,0,-12570.22037633,6710459.12738093,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002254,-12570.22037633,6710459.12738093,0,-12581.8965788588,6710447.03117732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002255,-15805.9650670609,6710445.27867008,0,-15723.8558106517,6710499.6959839,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
002256,-15723.8558106517,6710499.6959839,0,-15684.9941764158,6710435.40741187,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
002257,-15684.9941764158,6710435.40741187,0,-15644.5852012578,6710394.06270664,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
002258,-15644.5852012578,6710394.06270664,0,-15632.1396821872,6710388.44756822,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
002259,-14337.0041985019,6712955.18371267,0,-14330.4474804942,6712955.45203618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002260,-14330.4474804942,6712955.45203618,0,-14323.3452969816,6712956.00657146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002261,-14323.3452969816,6712956.00657146,0,-14321.586449027,6712956.20334206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002262,-14323.3452969816,6712956.00657146,0,-14316.5659399922,6712978.11646068,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
002263,-14316.5659399922,6712978.11646068,0,-14261.4961878968,6712982.28443195,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
002264,-14261.4961878968,6712982.28443195,0,-14259.0360271503,6712983.59027747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002265,-14259.0360271503,6712983.59027747,0,-14259.4590412153,6712988.06235273,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
002266,-14259.4590412153,6712988.06235273,0,-14261.8412783183,6713005.57502311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
002267,-14261.8412783183,6713005.57502311,0,-14291.0181168552,6713008.7412607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002268,-14291.0181168552,6713008.7412607,0,-14325.5828187465,6713009.18846949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002269,-14325.5828187465,6713009.18846949,0,-14352.6445869583,6712993.46462293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002270,-14352.6445869583,6712993.46462293,0,-14364.2774737462,6712985.37910728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002271,-14364.2774737462,6712985.37910728,0,-14432.9270030742,6712932.77543025,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
002272,-14432.9270030742,6712932.77543025,0,-14453.4293202049,6712917.79484377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
002273,-14453.4293202049,6712917.79484377,0,-14467.7934682349,6712912.75293255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002274,-14296.7176747838,6712873.00558097,0,-14310.7439306238,6712936.9556228,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
002275,-14310.7439306238,6712936.9556228,0,-14328.5550491507,6712935.47090286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
002276,-14328.5550491507,6712935.47090286,0,-14336.881747062,6712933.02022112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002277,-14066.5868914669,6710274.55408284,0,-14058.6609437224,6710265.91691218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
002278,-14058.6609437224,6710265.91691218,0,-14047.3620154069,6710248.74989209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002279,-12688.0953730756,6713004.96681943,0,-12683.375426666,6712994.16226736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002280,-12683.375426666,6712994.16226736,0,-12680.6953699635,6712987.50196836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002281,-12680.6953699635,6712987.50196836,0,-12667.1806348837,6712953.91604594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002282,-12667.1806348837,6712953.91604594,0,-12656.569693283,6712927.5464383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002283,-12656.569693283,6712927.5464383,0,-12654.3518589811,6712924.77883496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002284,-12654.3518589811,6712924.77883496,0,-12631.3892244655,6712933.66419581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002285,-12631.3892244655,6712933.66419581,0,-12622.4634818575,6712936.89758586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002286,-12622.4634818575,6712936.89758586,0,-12617.9084341304,6712938.54767221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002287,-12617.9084341304,6712938.54767221,0,-12600.1307114508,6712945.39885465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002288,-12600.1307114508,6712945.39885465,0,-12592.4859485804,6712948.19834514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002289,-12592.4859485804,6712948.19834514,0,-12572.5902694285,6712958.09949529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002290,-12567.4027811575,6712957.20508333,0,-12569.0995262814,6712961.40205918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002291,-12569.0995262814,6712961.40205918,0,-12576.6089030461,6712979.97684244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002292,-12576.6089030461,6712979.97684244,0,-12585.9028141345,6713002.9812129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002293,-12585.9028141345,6713002.9812129,0,-12598.1380925656,6713033.57033025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002294,-12701.6095592579,6713065.66219362,0,-12707.6984578738,6713052.13192387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002295,-12707.6984578738,6713052.13192387,0,-12696.3955428464,6713024.70341636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002296,-12696.3955428464,6713024.70341636,0,-12693.761535157,6713018.31153431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002297,-12693.761535157,6713018.31153431,0,-12689.420075016,6713007.82895483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002298,-12555.3691442028,6713030.74396261,0,-12566.8127878563,6713047.16553007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
002299,-12566.8127878563,6713047.16553007,0,-12612.7209458595,6713055.10799941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
002300,-12602.9136987206,6713031.67415944,0,-12598.1380925656,6713033.57033025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
002301,-12598.1380925656,6713033.57033025,0,-12576.2192848284,6713043.03330246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
002302,-12576.2192848284,6713043.03330246,0,-12566.8127878563,6713047.16553007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
002303,-12651.4378647574,6712931.85748917,0,-12654.3518589811,6712924.77883496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002304,-12654.3518589811,6712924.77883496,0,-12648.0982800336,6712884.18562201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
002305,-12648.0982800336,6712884.18562201,0,-12645.6047234398,6712877.17349847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002306,-14703.1228717719,6713724.89710377,0,-14720.4219206412,6713713.01820306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002307,-14720.4219206412,6713713.01820306,0,-14753.2945662724,6713758.44077985,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
002308,-13727.2628196308,6711053.79687135,0,-13743.8828196063,6711058.37519209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
002309,-13743.8828196063,6711058.37519209,0,-13727.2628196308,6711053.79687135,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
002310,-13730.2127861368,6711034.96497759,0,-13718.0121699459,6711032.28237517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002311,-13718.0121699459,6711032.28237517,0,-13705.7002342642,6711014.89913297,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002312,-13705.7002342642,6711014.89913297,0,-13697.8522101632,6711013.20015552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002313,-13576.9035834163,6711340.59070925,0,-13617.7355726393,6711339.53551263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002314,-13617.7355726393,6711339.53551263,0,-13598.1825273825,6711381.22717539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002315,-13598.1825273825,6711381.22717539,0,-13566.765201504,6711447.35760648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002316,-13566.765201504,6711447.35760648,0,-13539.5670262043,6711499.67657721,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002317,-13539.5670262043,6711499.67657721,0,-13536.4946082584,6711506.34769945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002318,-13536.4946082584,6711506.34769945,0,-13338.0453520212,6711820.64780601,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
002319,-13338.0453520212,6711820.64780601,0,-13233.616537708,6711911.8119498,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
002320,-13233.616537708,6711911.8119498,0,-13146.821480772,6711964.16095673,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
002321,-13146.821480772,6711964.16095673,0,-13144.2055079969,6711965.60027377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002322,-13144.2055079969,6711965.60027377,0,-13139.8517777613,6711967.99571081,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002323,-13139.8517777613,6711967.99571081,0,-13133.1938499793,6711971.65892511,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002324,-13133.1938499793,6711971.65892511,0,-13126.6160791852,6711975.27803677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002325,-13126.6160791852,6711975.27803677,0,-13121.7596096068,6711977.95008269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002326,-13121.7596096068,6711977.95008269,0,-13117.2966888992,6711980.4055967,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002327,-13117.2966888992,6711980.4055967,0,-13069.4091568389,6712004.51532199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002328,-13069.4091568389,6712004.51532199,0,-12854.0059421539,6712090.49448385,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002329,-12854.0059421539,6712090.49448385,0,-12766.7871211174,6712117.66387299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002330,-12766.7871211174,6712117.66387299,0,-12616.6616558336,6712148.91146546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002331,-12616.6616558336,6712148.91146546,0,-12055.0770886797,6712166.9589275,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002332,-15078.5478544722,6710074.22057379,0,-15061.9055905986,6710081.19452199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
002333,-15061.9055905986,6710081.19452199,0,-15032.5395089273,6710093.42576863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
002334,-13863.1171261949,6711598.9928033,0,-13866.0119562342,6711601.63256511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
002335,-13866.0119562342,6711601.63256511,0,-13871.5328796989,6711606.68346738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002336,-14516.1729189337,6713123.53162012,0,-14513.0742486849,6713123.7247519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002337,-14513.0742486849,6713123.7247519,0,-14509.5716731296,6713123.94305801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002338,-14509.5716731296,6713123.94305801,0,-14495.7759068262,6713125.3491291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002339,-14495.7759068262,6713125.3491291,0,-14487.6639973415,6713126.60846049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002340,-14525.5682839566,6713166.48227009,0,-14512.6440910755,6713154.99773426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002341,-14512.6440910755,6713154.99773426,0,-14501.6457253851,6713145.21263629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002342,-14549.6021620189,6713358.39447906,0,-14553.7432470764,6713366.08680388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002343,-14553.7432470764,6713366.08680388,0,-14596.7014385735,6713338.07246517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
002344,-14418.4344060172,6712722.22857392,0,-14417.5549820399,6712699.36809677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002345,-14417.5549820399,6712699.36809677,0,-14471.0662612642,6712666.27597039,0,39,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
002346,-14471.0662612642,6712666.27597039,0,-14502.9592953765,6712645.63370664,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
002347,-14502.9592953765,6712645.63370664,0,-14425.3807422427,6712629.94633667,0,35,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
002348,-14425.3807422427,6712629.94633667,0,-14497.6604876147,6712568.64603687,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
002349,-15737.8041428481,6713859.26942911,0,-15740.8209010486,6713870.16457965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002350,-15740.8209010486,6713870.16457965,0,-15773.292796513,6713979.15266727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002351,-15773.292796513,6713979.15266727,0,-15693.0314436511,6714005.72007641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002352,-15693.0314436511,6714005.72007641,0,-15657.4648663426,6714017.58151331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002353,-15657.4648663426,6714017.58151331,0,-15646.9117786154,6714021.39220485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002354,-15646.9117786154,6714021.39220485,0,-15597.2187579253,6714036.49186397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002355,-15597.2187579253,6714036.49186397,0,-15588.0348999349,6714034.73858458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002356,-14197.108994422,6711491.7177388,0,-14200.3595235532,6711503.00319513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002357,-14200.3595235532,6711503.00319513,0,-14203.6879763279,6711516.04140422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002358,-14182.9936829894,6711555.71059666,0,-14177.7950627694,6711561.43385047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002359,-14177.7950627694,6711561.43385047,0,-14175.4060095842,6711564.06408475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002360,-14175.4060095842,6711564.06408475,0,-14169.8059678888,6711572.65818427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002361,-14169.8059678888,6711572.65818427,0,-14167.8876280888,6711578.65729164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002362,-14951.6992947133,6712393.70928707,0,-14947.2353831325,6712388.32530148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002363,-14947.2353831325,6712388.32530148,0,-14932.8306410238,6712368.09514158,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002364,-15336.9871842979,6714051.12639442,0,-15260.5106941229,6713930.47281106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
002365,-15260.5106941229,6713930.47281106,0,-15187.9860458711,6713813.64949889,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
002366,-15187.9860458711,6713813.64949889,0,-15157.2507344631,6713766.34816254,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
002367,-15157.2507344631,6713766.34816254,0,-15105.0196293828,6713685.95083284,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
002368,-15105.0196293828,6713685.95083284,0,-15073.3158384049,6713637.16539003,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
002369,-15073.3158384049,6713637.16539003,0,-15050.8181693156,6713602.53094419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002370,-15050.8181693156,6713602.53094419,0,-14999.2883770274,6713522.68980479,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
002371,-14999.2883770274,6713522.68980479,0,-14989.8707481063,6713507.51954008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002372,-14989.8707481063,6713507.51954008,0,-14950.0295023514,6713443.86913818,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002373,-13857.9073740258,6712549.50655714,0,-13853.5770458339,6712545.01683522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002374,-13853.5770458339,6712545.01683522,0,-13849.380301031,6712540.6165524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002375,-13821.4168449438,6712568.19885225,0,-13825.7137772884,6712572.59914996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002376,-13825.7137772884,6712572.59914996,0,-13829.0359530655,6712576.00624755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002377,-13829.0359530655,6712576.00624755,0,-13830.0218415821,6712577.01733746,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002378,-13830.5784390361,6712535.80486375,0,-13824.3222836535,6712540.45556649,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
002379,-13824.3222836535,6712540.45556649,0,-13818.6903929356,6712544.62335531,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
002380,-13818.6903929356,6712544.62335531,0,-13818.2553714052,6712544.94528589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002381,-13824.8454852602,6712528.09543543,0,-13824.6769712172,6712528.22022353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002382,-13824.6769712172,6712528.22022353,0,-13824.5793172976,6712528.29253825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002383,-13824.5793172976,6712528.29253825,0,-13818.5893298776,6712532.72824647,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
002384,-13818.5893298776,6712532.72824647,0,-13812.5224176294,6712537.23584892,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
002385,-13825.0569922927,6712527.93444976,0,-13824.6679086111,6712528.2228365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002386,-13824.6679086111,6712528.2228365,0,-13824.5717986421,6712528.29407269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002387,-13824.5717986421,6712528.29407269,0,-13818.5893298776,6712532.72824647,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
002388,-13818.5893298776,6712532.72824647,0,-13813.0122233889,6712536.87810261,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
002389,-14252.9468510039,6712301.86005345,0,-14256.2530398805,6712304.22111134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002390,-14256.2530398805,6712304.22111134,0,-14259.5926246043,6712306.61794353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002391,-14299.1110438359,6712369.25779308,0,-14293.5449300869,6712362.05224891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002392,-14293.5449300869,6712362.05224891,0,-14282.9140579254,6712340.01268632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002393,-14282.9140579254,6712340.01268632,0,-14282.8199665525,6712339.68331569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002394,-14282.8199665525,6712339.68331569,0,-14280.7321959059,6712332.37499071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002395,-14280.7321959059,6712332.37499071,0,-14279.0957993912,6712323.73563873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002396,-14279.0957993912,6712323.73563873,0,-14280.8223086267,6712317.10553543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002397,-14280.8223086267,6712317.10553543,0,-14284.7953573198,6712299.19492074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002398,-14284.7953573198,6712299.19492074,0,-14285.8208029632,6712288.98574834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002399,-14285.8208029632,6712288.98574834,0,-14275.2107491625,6712272.54364164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002400,-14275.2107491625,6712272.54364164,0,-14274.1180979957,6712270.80871575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002401,-14274.1180979957,6712270.80871575,0,-14271.6571264233,6712266.90115273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002402,-14271.6571264233,6712266.90115273,0,-14266.9565846135,6712259.43757063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002403,-14266.9565846135,6712259.43757063,0,-14266.744792876,6712259.10128492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002404,-14266.744792876,6712259.10128492,0,-14263.9006888979,6712254.58537923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002405,-14263.9006888979,6712254.58537923,0,-14260.5897671599,6712259.51126468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002406,-14260.5897671599,6712259.51126468,0,-14256.13808164,6712266.28891765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002407,-14256.13808164,6712266.28891765,0,-14250.3308429703,6712275.44129326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002408,-14250.3308429703,6712275.44129326,0,-14230.8610640305,6712293.8109976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002409,-14230.8610640305,6712293.8109976,0,-14250.3308429703,6712275.44129326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002410,-14250.3308429703,6712275.44129326,0,-14270.7135451277,6712272.99590657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002411,-14270.7135451277,6712272.99590657,0,-14271.4322848301,6712272.92362593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002412,-14271.4322848301,6712272.92362593,0,-14275.2107491625,6712272.54364164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002413,-14275.2107491625,6712272.54364164,0,-14291.4803652436,6712270.45652197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002414,-14291.4803652436,6712270.45652197,0,-14294.797202708,6712270.03102719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002415,-14294.797202708,6712270.03102719,0,-14305.4673867602,6712268.66222101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002416,-14227.8220419318,6712281.20082609,0,-14225.3396172872,6712276.81857248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002417,-14225.3396172872,6712276.81857248,0,-14222.8015328971,6712272.34688755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002418,-14207.0275610517,6712292.98820567,0,-14204.5674003051,6712288.64171926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002419,-14204.5674003051,6712288.64171926,0,-14202.0070520169,6712284.13425432,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002420,-14193.5690346148,6712300.62586437,0,-14191.075478021,6712296.20782673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002421,-14191.075478021,6712296.20782673,0,-14188.54852558,6712291.75401794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002422,-14256.2196440332,6712265.10276316,0,-14254.8838101437,6712262.74171661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002423,-14254.8838101437,6712262.74171661,0,-14252.4459132953,6712258.43101974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002424,-14252.4459132953,6712258.43101974,0,-14251.1991349984,6712256.24884211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002425,-14300.39121798,6712304.18533773,0,-14296.7955984274,6712304.4536398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002426,-14296.7955984274,6712304.4536398,0,-14290.4045386052,6712304.98914759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002427,-14290.4045386052,6712304.98914759,0,-14289.5375676276,6712305.06179121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002428,-14289.5375676276,6712305.06179121,0,-14287.6200208393,6712305.22883948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002429,-14287.6200208393,6712305.22883948,0,-14285.8417605333,6712305.38375373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002430,-14303.4636359259,6712347.2747642,0,-14296.7844664783,6712347.8292581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002431,-14296.7844664783,6712347.8292581,0,-14291.7762236613,6712348.24503438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002432,-14291.7762236613,6712348.24503438,0,-14290.1052970307,6712348.38375203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
